Grand Theft Auto: The Ballad of Gay Tony	0.2	0.2	-0.5383205544412752	0.11218328734303418
Grand Theft Auto: London 1961	0.2	0.2	-0.5289941632774596	0.19141302430067952
Grand Theft Auto: London 1969	0.2	0.2	-0.5261757767974263	0.33224440600192406
Grand Theft Auto 2	0.2	0.2	-0.4119784170132387	0.26930249075706614
Grand Theft Auto III	0.2	0.2	-0.4471002579008694	0.20072602463119465
Grand Theft Auto IV	0.2	0.2	-0.4237944420505335	0.2545531563380873
Grand Theft Auto: The Lost and Damned	0.2	0.2	-0.3823965478481447	0.49650964806826436
Grand Theft Auto: San Andreas	0.2	0.2	-0.3692937183440794	0.4971004953383241
Grand Theft Auto: Vice City	0.2	0.2	-0.5108009308364158	0.328391913457914
Grand Theft Auto V	0.2	0.2	-0.44409189190250226	0.27252393765657723
Grid 2	0.2	0.2	-0.5388818711504749	0.38055432340223955
Ground Control	0.2	0.2	-0.39738392393962496	0.30001181101419894
Ground Control II: Operation Exodus	0.2	0.2	-0.5143347413822386	0.20913115414157402
Growtopia	0.2	0.2	-0.3581685143386085	0.47150792489002663
GTR Evolution	0.2	0.2	-0.4462189124338541	0.21786342081174337
Guild Wars	0.2	0.2	-0.3969233800140008	0.39427364218462985
Guild Wars 2	0.2	0.2	-0.37952506798416674	0.4029776272422501
Guild Wars Factions	0.2	0.2	-0.46353892528513213	0.12976266664060987
Guild Wars Nightfall	0.2	0.2	-0.4697394378093628	0.30144553006547936
Guitar Hero III: Legends of Rock	0.2	0.2	-0.4592159074872328	0.28963596031418576
Gunpoint	0.2	0.2	-0.45935213417649634	0.25056080329973807
Half-Life	0.2	0.2	-0.5078767562981987	0.1768659087516632
Half-Life 2	0.2	0.2	-0.4948712948973656	0.3999236785756666
Half-Life: Blue Shift	0.2	0.2	-0.3932958187452392	0.3718660817170032
Half-Life Deathmatch: Source	0.2	0.2	-0.44063736586107927	0.43491576029546064
Half-Life: Opposing Force	0.2	0.2	-0.3964113361113703	0.21245809975978075
Half-Life: Source	0.2	0.2	-0.5267644287625194	0.378399130707446
Half-Life 2: Deathmatch	0.2	0.2	-0.4355780383458853	0.31818971103133775
Half-Life 2: Episode One	0.2	0.2	-0.5311893768302833	0.411510154510774
Half-Life 2: Episode Two	0.2	0.2	-0.4072883140817588	0.2679868407691972
Half-Life 2: Lost Coast	0.2	0.2	-0.36221573110632127	0.24345556922705136
Halo: Combat Evolved	0.2	0.2	-0.4641908606337295	0.159439187732084
Halo 2	0.2	0.2	-0.36711724766836673	0.2233545870915135
Hard Truck Apocalypse	0.2	0.2	-0.4988156686994518	0.22534073239403446
Harvester	0.2	0.2	-0.42321307486933757	0.14782920148672013
A Hat in Time	0.2	0.2	-0.5131698163827592	0.2691225893057431
Hatoful Boyfriend: A School of Hope and White Wings	0.2	0.2	-0.436366567885768	0.15975540006229783
Hearts of Iron	0.2	0.2	-0.4460549054073192	0.19420688939019737
Hearts of Iron II	0.2	0.2	-0.46310191718441224	0.1939843075923977
Hearts of Iron III	0.2	0.2	-0.44653207497333613	0.37613648712673
Hello Neighbor	0.2	0.2	-0.5410522075513177	0.4116493667415897
Heroes of the Lance	0.2	0.2	-0.4570291071026642	0.25924078481148677
Heroes of Might and Magic: A Strategic Quest	0.2	0.2	-0.5238637007536593	0.2335079477820245
Heroes of Might and Magic II	0.2	0.2	-0.3872730213949996	0.46521700699040297
Heroes of Might and Magic III	0.2	0.2	-0.4241136034632429	0.2868100808952916
Heroes of Newerth	0.2	0.2	-0.5358691274768074	0.4165527116197741
Heroes of the Storm	0.2	0.2	-0.4958829091571501	0.12448633113926583
Hitman: Absolution	0.2	0.2	-0.5453854232255686	0.19478386994100033
Hitman: Blood Money	0.2	0.2	-0.5048037127666087	0.2414082837465592
Hitman: Codename 47	0.2	0.2	-0.40737743952927874	0.37271485261311316
Hitman: Contracts	0.2	0.2	-0.4524024437765018	0.29568959030695297
Hitman 2: Silent Assassin	0.2	0.2	-0.5198757003836749	0.43168842620219444
Hogs of War	0.2	0.2	-0.40220455796962307	0.45942822507290776
Homeworld	0.2	0.2	-0.39637156382605143	0.376182466160631
Homeworld: Cataclysm	0.2	0.2	-0.4629149705277398	0.3573364905781386
Homeworld 2	0.2	0.2	-0.495516856558428	0.2987443934930585
Homeworld: Deserts of Kharak	0.2	0.2	-0.4931573170096223	0.12256483999853007
Hotline Miami	0.2	0.2	-0.3834197471418388	0.1062843469177393
Hotline Miami 2: Wrong Number	0.2	0.2	-0.47716013051858697	0.3044001127148206
Hugo's House of Horrors	0.2	0.2	-0.3734638101317769	0.4668396998882884
L.A. Noire	0.2	0.2	-0.4276843713888654	0.21376920969773983
Lands of Lore: Guardians of Destiny	0.2	0.2	-0.5476360481906477	0.34136249880638125
Lands of Lore: The Throne of Chaos	0.2	0.2	-0.39404157876416734	0.28062772826287175
Lands of Lore III	0.2	0.2	-0.384548603438202	0.32773381898776777
Lara Croft and the Guardian of Light	0.2	0.2	-0.5395225434789468	0.1822825037945629
Layers of Fear	0.2	0.2	-0.4686155535789541	0.47229699272778125
League of Legends	0.2	0.2	-0.47098090583019503	0.2004557212760925
Legends of Callasia	0.2	0.2	-0.5125937484450388	0.33799093232008753
Lego Batman: The Videogame	0.2	0.2	-0.3522319866272804	0.17159630110438018
Lego Batman 2: DC Super Heroes	0.2	0.2	-0.40901769805555	0.38093922216932086
Lego Batman 3: Beyond Gotham	0.2	0.2	-0.4035513027759087	0.15649856722146316
Lego Rock Raiders	0.2	0.2	-0.42208008041335565	0.287970703148832
Lego Star Wars: The Video Game	0.2	0.2	-0.5094471855335115	0.14396765184362298
Leisure Suit Larryseries	0.2	0.2	-0.46213354506558535	0.3943197572003115
Lineage	0.2	0.2	-0.544115954955424	0.2166615776760858
London Taxi: Rush Hour	0.2	0.2	-0.3704988791178398	0.3957032828877302
Lovely Planet	0.2	0.2	-0.42721756120481535	0.19128170707274034
Luftrausers	0.2	0.2	-0.3579430131896255	0.361485609454686
M.U.D. TV	0.2	0.2	-0.4770866075194195	0.36354071464391685
M.U.G.E.N	0.2	0.2	-0.5291897170046813	0.1539562866496853
M1 Tank Platoon	0.2	0.2	-0.5003469599278035	0.21160426628589957
M1 Tank Platoon II	0.2	0.2	-0.5299987029934651	0.15404299146355893
Magicka	0.2	0.2	-0.4336875146951653	0.4228931298454902
Mass Effect	0.2	0.2	-0.48559889054904887	0.33020751143103444
Mass Effect 2	0.2	0.2	-0.5014551854452607	0.4619701002573727
Mass Effect 3	0.2	0.2	-0.4419319905097865	0.19371860661781953
Max Payne	0.2	0.2	-0.3849673605286681	0.40388672158093647
Max Payne 2: The Fall of Max Payne	0.2	0.2	-0.5270276176789452	0.4166376121961224
MDK	0.2	0.2	-0.3888183405659014	0.10757990114767119
MDK2	0.2	0.2	-0.3587273406750443	0.47817950671347403
Mechwarrior Online	0.2	0.2	-0.421771448706402	0.26992342418723914
Medal of Honor	0.2	0.2	-0.5352796493703174	0.32206753163268853
Medal of Honor: Warfighter	0.2	0.2	-0.4190140395360387	0.41916817714519305
Medieval: Total War	0.2	0.2	-0.4919580681705421	0.17386027713981655
Medieval II: Total War	0.2	0.2	-0.5492144067286623	0.23316042277411736
MegaRace	0.2	0.2	-0.5317535541296503	0.31641680626519525
MegaRace 2	0.2	0.2	-0.5018209987595458	0.36402800105479016
MegaRace 3	0.2	0.2	-0.4160298075974409	0.11198565456670861
Metal Gear	0.2	0.2	-0.45527026599409925	0.46129274414283833
Metal Gear 2: Solid Snake	0.2	0.2	-0.39504092087886855	0.448428412363291
Metal Gear Rising: Revengeance	0.2	0.2	-0.3556488286105334	0.15095573231771753
Metal Gear Solid	0.2	0.2	-0.3909681999764998	0.4673570522576306
Metal Gear Solid 2: Substance	0.2	0.2	-0.4606147902179931	0.21147466658759267
Metal Gear Solid V: Ground Zeroes	0.2	0.2	-0.5172669875001655	0.30509436861606987
Metal Gear Solid V: The Phantom Pain	0.2	0.2	-0.3792770875711381	0.35979419823454917
Metro 2033	0.2	0.2	-0.4479044711509958	0.2042556814633501
Metro: Last Light	0.2	0.2	-0.4556482433435938	0.19907312487569895
Microsoft Minesweeper	0.2	0.2	-0.4098663790588125	0.3524568671226664
Middle-earth: Shadow of Mordor	0.2	0.2	-0.5098805847471565	0.37544069818865106
Might & Magic X: Legacy	0.2	0.2	-0.3753249935615718	0.40589205439020604
Might and Magic VI	0.2	0.2	-0.4055763034240784	0.46189264767834093
Might and Magic VII	0.2	0.2	-0.45881862987070265	0.18014132517331038
A Mind Forever Voyaging	0.2	0.2	-0.3881310886552406	0.32204767936802625
Minecraft	0.2	0.2	-0.48656801049728055	0.18593325192623178
Minecraft: Story Mode	0.2	0.2	-0.43783042839511865	0.44566899541621763
Mirror's Edge	0.2	0.2	-0.3944717908995172	0.12171021710924679
Monaco: What's Yours Is Mine	0.2	0.2	-0.403131890617188	0.3761009958690806
Mount & Blade	0.2	0.2	-0.521006551624056	0.14158100539599838
Mount & Blade: Warband	0.2	0.2	-0.41551837330127295	0.45703903857258754
Mount & Blade: With Fire & Sword	0.2	0.2	-0.43035947905228134	0.2195692603371706
MouseCraft	0.2	0.2	-0.49109683148496924	0.3067932903385052
MVP Baseball 2005	0.2	0.2	-0.4916682981136672	0.3167084593336358
Myth Makers: Super Kart GP	0.2	0.2	-0.5147619108252129	0.41257015365264454
Myth Makers: Trixie in Toyland	0.2	0.2	-0.4500223206983347	0.3572425649537325
